,competitionID,clubID,seasonID,competitionName,appearances,yellowCards,goalsConceded,cleanSheets,minutesPlayed,id,redCards,goals,secondYellowCards,assists
22,ES3C,6182,2015,2ª B - Grupo III,,,,,,398163,,,,
23,ES3C,12317,2014,2ª B - Grupo III,1,,,,51',398163,,,,
0,ES2,2497,2023,LaLiga2,29,3,,,1.706',340867,,3,1,2
1,CDR,2497,2023,Copa del Rey,2,,,,89',340867,,,,
2,ES1,3709,2022,LaLiga,16,1,,,314',340867,,,,
3,CDR,3709,2022,Copa del Rey,3,,,,97',340867,,,,
4,ES2,5358,2021,LaLiga SmartBank,39,5,,,3.237',340867,,14,,4
5,CDR,5358,2021,Copa del Rey,1,,,,8',340867,,,,
6,ES1,5358,2020,LaLiga,29,5,,,2.065',340867,,1,,1
7,CDR,5358,2020,Copa del Rey,2,,,,203',340867,,1,,
8,ES2,11000,2019,LaLiga SmartBank,12,6,,,881',340867,1,,,
9,CDR,5358,2019,Copa del Rey,2,1,,,180',340867,,,,
10,ES2,5358,2019,LaLiga SmartBank,4,,,,32',340867,,,,
11,ES2P,6767,2018,Ascenso a 2ª,2,,,,115',340867,,,,
12,ES3A,6767,2018,2ª B - Grupo I,37,4,,,2.332',340867,,3,,3
13,ES1,418,2018,LaLiga,,,,,,340867,,,,
14,ES3A,6767,2017,2ª B - Grupo I,34,9,,,2.534',340867,,5,,3
15,CDR,418,2017,Copa del Rey,1,,,,9',340867,,,,
16,ES3B,6767,2016,2ª B - Grupo II,19,6,,,1.057',340867,,,,
17,19YL,41596,2016,UEFA Youth League,6,2,,,426',340867,,1,,1
18,19YL,41596,2015,UEFA Youth League,5,1,,,104',340867,,,,
0,ES1,367,2023,LaLiga,30,1,38,11,2.700',165467,,,,
1,CDR,367,2023,Copa del Rey,,,,,,165467,,,,
2,ES1,367,2022,LaLiga,37,4,49,9,3.325',165467,,,,
3,CDR,367,2022,Copa del Rey,,,,,,165467,,,,
4,ES1,367,2021,LaLiga,31,,37,9,2.771',165467,,,,
5,CDR,367,2021,Copa del Rey,2,1,2,1,180',165467,,,,
6,ES2,367,2020,LaLiga SmartBank,28,2,27,9,2.493',165467,1,,,
7,CDR,367,2020,Copa del Rey,2,,2,1,180',165467,,,,
8,ES2,367,2019,LaLiga SmartBank,32,6,35,10,2.880',165467,,,,
9,CDR,367,2019,Copa del Rey,,,,,,165467,,,,
10,ES1,367,2018,LaLiga,21,3,35,3,1.890',165467,,,,
11,CDR,367,2018,Copa del Rey,1,,2,,90',165467,,,,
12,ES2,5648,2017,LaLiga 1|2|3,39,3,40,12,3.510',165467,,,,
13,ES2,5648,2016,LaLiga 1|2|3,9,1,14,2,810',165467,,,,
14,CDR,5648,2016,Copa del Rey,2,1,1,1,240',165467,,,,
15,ES3D,21550,2015,2ª B - Grupo IV,28,7,28,12,2.520',165467,,,,
16,CDR,16795,2015,Copa del Rey,,,,,,165467,,,,
17,ES1,16795,2015,LaLiga,,,,,,165467,,,,
18,ES3D,21550,2014,2ª B - Grupo IV,36,5,36,13,3.240',165467,,,,
19,ES1,16795,2014,LaLiga,1,,1,,90',165467,,,,
20,ES3D,21550,2013,2ª B - Grupo IV,32,4,35,10,2.794',165467,,,1,
21,ES1,16795,2013,LaLiga,,,,,,165467,,,,
22,MAZ1,4641,2011,Prva liga,16,2,20,2,1.440',165467,,,,
23,ELQ,4641,2011,Europa League Qualifying,8,1,12,4,720',165467,,,,
24,MAZ1,4641,2010,Prva liga,2,,1,1,180',165467,,,,
0,ES2,11972,2023,LaLiga2,9,,16,1,810',607780,,,,
1,ES1,367,2023,LaLiga,,,,,,607780,,,,
2,ES1,367,2022,LaLiga,,,,,,607780,,,,
3,CDR,367,2022,Copa del Rey,,,,,,607780,,,,
4,ES2,16486,2021,LaLiga SmartBank,13,,22,4,1.170',607780,,,,
5,CDR,16486,2021,Copa del Rey,3,,1,2,300',607780,,,,
6,ES1,367,2021,LaLiga,,,,,,607780,,,,
7,ES1P,367,2020,Promoción LaLiga,,,,,,607780,,,,
8,ES2,367,2020,LaLiga SmartBank,4,,5,1,360',607780,,,,
9,CDR,367,2020,Copa del Rey,2,,3,,210',607780,,,,
10,ES2,367,2019,LaLiga SmartBank,3,,6,,270',607780,,,,
11,CDR,367,2019,Copa del Rey,4,,4,2,420',607780,,,,
12,ES1,367,2018,LaLiga,,,,,,607780,,,,
0,ES1,367,2022,LaLiga,2,,4,,95',34370,,,,
1,CDR,367,2022,Copa del Rey,3,,3,1,300',34370,,,,
2,ES1,714,2021,LaLiga,36,3,49,11,3.178',34370,,,,
3,CDR,714,2021,Copa del Rey,2,,3,,210',34370,,,,
4,ES2,714,2020,LaLiga SmartBank,40,2,25,20,3.600',34370,,,,
5,CDR,714,2020,Copa del Rey,,,,,,34370,,,,
6,ES1,714,2019,LaLiga,36,3,58,4,3.233',34370,,,1,
7,EL,714,2019,Europa League,5,,3,3,450',34370,,,,
8,CDR,714,2019,Copa del Rey,,,,,,34370,,,,
9,ELQ,714,2019,Europa League Qualifying,6,,4,3,540',34370,,,,
10,ES1,714,2018,LaLiga,38,2,50,10,3.420',34370,,,,
11,CDR,714,2018,Copa del Rey,,,,,,34370,,,,
12,ES1,714,2017,LaLiga,10,1,11,4,854',34370,,,,
13,CDR,714,2017,Copa del Rey,5,,4,3,450',34370,,,,
14,ES1,714,2016,LaLiga,35,4,38,11,3.113',34370,,,,
15,CDR,714,2016,Copa del Rey,,,,,,34370,,,,
16,IT1,5,2016,Serie A,,,,,,34370,,,,
17,CIT,5,2015,Italy Cup,1,,,1,90',34370,,,,
18,IT1,5,2015,Serie A,8,1,14,,720',34370,,,,
19,IT1,5,2014,Serie A,28,2,42,5,2.514',34370,1,,,
20,CIT,5,2014,Italy Cup,,,,,,34370,,,,
21,CL,418,2013,Champions League,1,,1,,75',34370,,,,
22,ES1,418,2013,LaLiga,36,,36,16,3.240',34370,,,,
23,CDR,418,2013,Copa del Rey,,,,,,34370,,,,
24,ES1,418,2012,LaLiga,16,,20,2,1.440',34370,,,,
25,CDR,418,2012,Copa del Rey,3,,4,,300',34370,,,,
26,CL,418,2012,Champions League,6,,9,2,540',34370,,,,
27,CDR,368,2012,Copa del Rey,3,,1,2,270',34370,,,,
28,ES1,368,2012,LaLiga,8,,11,2,663',34370,1,,,
29,ES1,1050,2011,LaLiga,37,3,51,9,3.263',34370,1,,,
30,CDR,1050,2011,Copa del Rey,,,,,,34370,,,,
31,CL,1050,2011,Champions League,6,1,14,,540',34370,,,,
32,CLQ,1050,2011,Champions League Qu.,2,,1,1,180',34370,,,,
33,ES1,1050,2010,LaLiga,38,3,44,13,3.420',34370,,,,
34,EL,1050,2010,Europa League,14,2,18,3,1.260',34370,,,,
35,CDR,1050,2010,Copa del Rey,2,,5,,135',34370,,,,
36,ELQ,1050,2010,Europa League Qualifying,1,,,1,90',34370,,,,
37,ES1,1050,2009,LaLiga,38,4,57,10,3.420',34370,,,,
38,EL,1050,2009,Europa League,7,,10,3,592',34370,,,,
39,CDR,1050,2009,Copa del Rey,2,,2,,180',34370,,,,
40,ELQ,1050,2009,Europa League Qualifying,2,,2,,180',34370,,,,
41,ES1,1050,2008,LaLiga,38,3,54,8,3.420',34370,,,,
42,CL,1050,2008,Champions League,9,1,11,3,810',34370,,,,
43,CDR,1050,2008,Copa del Rey,,,,,,34370,,,,
44,ES1,1050,2007,LaLiga,20,2,12,12,1.727',34370,1,,,
45,UEFA,1050,2007,UEFA Cup,8,1,6,2,720',34370,,,,
46,CDR,1050,2007,Copa del Rey,6,,5,2,570',34370,,,,
47,ES1,418,2006,LaLiga,,,,,,34370,,,,
48,CL,418,2006,Champions League,1,,2,,90',34370,,,,
49,CDR,418,2006,Copa del Rey,4,,3,1,360',34370,,,,
50,ES1,418,2005,LaLiga,2,,2,1,98',34370,,,,
51,CL,418,2005,Champions League,1,,2,,90',34370,,,,
52,CDR,418,2005,Copa del Rey,3,,,3,201',34370,,,,
53,ES2P,6767,2004,Ascenso a 2ª,3,,1,2,270',34370,,,,
54,ES1,418,2004,LaLiga,,,,,,34370,,,,
55,ES3A,6767,2004,2ª B - Grupo I,32,1,22,17,2.880',34370,,,,
56,CDR,418,2004,Copa del Rey,,,,,,34370,,,,
57,CL,418,2004,Champions League,,,,,,34370,,,,
58,ES2P,6767,2003,Ascenso a 2ª,5,,6,1,450',34370,,,,
59,ES3B,6767,2003,2ª B - Grupo II,1,,,1,90',34370,,,,
60,CDR,418,2003,Copa del Rey,,,,,,34370,,,,
61,ES1,418,2003,LaLiga,,,,,,34370,,,,
0,ES1,331,2023,LaLiga,23,6,,,1.936',449796,1,1,,2
1,CDR,331,2023,Copa del Rey,1,,,,56',449796,1,,,
2,SUC,331,2023,Supercopa,1,1,,,90',449796,,,,
3,ECLQ,331,2023,UECL Qualifiers,2,1,,,180',449796,,,,
4,ES1,367,2022,LaLiga,35,12,,,3.106',449796,,1,1,1
5,CDR,367,2022,Copa del Rey,2,,,,210',449796,,,,
6,ES1,367,2021,LaLiga,36,8,,,3.240',449796,,2,,2
7,CDR,367,2021,Copa del Rey,4,1,,,360',449796,,,,
8,ES1P,367,2020,Promoción LaLiga,4,3,,,360',449796,,,,
9,ES2,367,2020,LaLiga SmartBank,39,12,,,3.510',449796,1,2,,2
10,CDR,367,2020,Copa del Rey,3,,,,191',449796,,1,,
11,ES2,367,2019,LaLiga SmartBank,39,13,,,3.387',449796,,3,,
12,CDR,367,2019,Copa del Rey,1,1,,,120',449796,,1,,
13,ES1,367,2018,LaLiga,2,1,,,177',449796,,,,
14,ES2,13225,2018,LaLiga 1|2|3,21,2,,,1.890',449796,,1,,
15,CDR,13225,2018,Copa del Rey,2,1,,,80',449796,,,,
16,ES2P,12361,2017,Ascenso a 2ª,2,1,,,135',449796,,,,
17,ES3D,12361,2017,2ª B - Grupo IV,31,4,,,2.394',449796,,1,1,
18,CDR,12361,2017,Copa del Rey,,,,,,449796,,,,
19,ES3B,20921,2016,2ª B - Grupo II,29,10,,,2.524',449796,,2,,1
0,ES1,367,2023,LaLiga,29,5,,,2.608',127108,,2,,1
1,CDR,367,2023,Copa del Rey,1,,,,14',127108,,,,
2,ES1,367,2022,LaLiga,31,4,,,2.569',127108,2,4,1,
3,CDR,367,2022,Copa del Rey,1,,,,90',127108,,,,
4,ES1,1108,2021,LaLiga,30,7,,,2.700',127108,,,1,
5,CDR,1108,2021,Copa del Rey,1,,,,90',127108,,,,
6,ES1,1108,2020,LaLiga,34,10,,,3.015',127108,,1,,1
7,CDR,1108,2020,Copa del Rey,2,,,,100',127108,,,,
8,FAC,762,2019,FA Cup,3,1,,,186',127108,,,,
9,GB1,762,2019,Premier League,6,,,,441',127108,,2,,
10,GB21,9253,2019,Premier League 2,2,,,,116',127108,,,,
11,GB1,762,2018,Premier League,12,,,,1.055',127108,,,,
12,FAC,762,2018,FA Cup,1,,,,90',127108,,,,
13,GB21,9253,2018,Premier League 2,1,,,,45',127108,,,,
14,GB1,762,2017,Premier League,24,4,,,2.104',127108,,,,2
15,ES1,1533,2016,LaLiga,34,5,,,2.970',127108,,1,1,1
16,CDR,1533,2016,Copa del Rey,3,,,,224',127108,,,,
17,ES1P,12321,2015,Promoción LaLiga,3,1,,,298',127108,,,1,
18,ES2,12321,2015,LaLiga2,38,15,,,3.266',127108,1,3,,2
19,ES1P,12321,2014,Promoción LaLiga,2,,,,180',127108,,1,,
20,ES2,12321,2014,LaLiga2,38,13,,,3.324',127108,,4,,
21,CDR,12321,2014,Copa del Rey,,,,,,127108,,,,
22,FR2,3911,2013,Ligue 2,11,1,,,419',127108,,,1,
23,FRC,3911,2013,Coupe de France,3,1,,,218',127108,,,,
24,FRL,3911,2013,Coupe de la Ligue,1,,,,90',127108,1,,,
25,FR1,3911,2012,Ligue 1,10,4,,,850',127108,1,,,
26,FRC,3911,2012,Coupe de France,1,,,,90',127108,,,,
27,ES3C,11972,2012,2ª B - Grupo III,9,2,,,799',127108,1,,1,
28,ES2,1050,2012,LaLiga2,3,1,,,136',127108,,,,
29,CDR,1050,2012,Copa del Rey,,,,,,127108,,,,
30,ES2,11972,2011,LaLiga2,27,13,,,2.199',127108,1,2,,
31,ES1,1050,2011,LaLiga,2,,,,13',127108,,,,
32,FR2,2580,2010,Ligue 2,28,9,,,2.386',127108,,3,,
33,FRC,2580,2010,Coupe de France,1,,,,2',127108,,,,
34,FRL,2580,2010,Coupe de la Ligue,1,,,,90',127108,,,,
35,FR2,2580,2009,Ligue 2,14,3,,,1.260',127108,,,,1
0,ES1,367,2023,LaLiga,13,2,,,1.065',451801,1,1,,
1,CDR,367,2023,Copa del Rey,2,,,,210',451801,,,,
2,ES1,367,2022,LaLiga,16,2,,,915',451801,,,,
3,CDR,367,2022,Copa del Rey,1,,,,90',451801,,,,
4,PO1,2420,2022,Liga Portugal,,,,,,451801,,,,
5,ECLQ,2420,2022,UECL Qualifiers,4,,,,360',451801,,,,
6,PO1,2420,2021,Liga Bwin,26,7,,,2.228',451801,,,2,
7,POPO,2420,2021,Taça de Portugal,2,,,,180',451801,,,,
8,POCP,2420,2021,Allianz Cup,1,,,,90',451801,,,,
9,PO1,2420,2020,Liga NOS,25,4,,,2.028',451801,1,,,
10,POCP,2420,2020,Allianz Cup,1,,,,120',451801,,,,
11,POPO,2420,2020,Taça de Portugal,2,,,,210',451801,,,,
12,DKMR,2778,2019,Superliga Championship round,4,1,,,189',451801,,,,
13,DK1,2778,2019,Superliga,22,4,,,1.539',451801,,1,,
14,DKP,2778,2019,Oddset Pokalen,2,,,,134',451801,,,,
15,DKRE,62689,2019,Reserveligaen,1,,,,90',451801,,,,
16,DKMR,2778,2018,Superliga Championship round,6,1,,,523',451801,1,,,
17,DKRQ,62689,2018,Reserveligaen Spring,2,,,,168',451801,,,,
18,DK1,2778,2018,Superliga,8,2,,,663',451801,,,,
19,DKRE,62689,2018,Reserveligaen,2,,,,99',451801,,,,
20,ELQ,2778,2018,Europa League Qualifying,1,1,,,90',451801,,,,
21,DK2,23297,2017,1.Division,13,4,,,1.170',451801,,,,
22,DKRE,62689,2017,Reserveligaen,6,,,,495',451801,,,,
23,DKP,2778,2017,Oddset Pokalen,,,,,,451801,,,,
24,DK1,2778,2017,Superliga,,,,,,451801,,,,
25,DKDL,14355,2016,U19 Boys League,15,2,,,1.256',451801,,1,,
26,DKMR,2778,2016,Superliga Championship round,,,,,,451801,,,,
27,DKP,2778,2016,Oddset Pokalen,1,,,,90',451801,,,,
28,DK1,2778,2016,Superliga,3,,,,118',451801,,,,
0,CDR,1536,2023,Copa del Rey,1,,,,17',240360,,,,
1,ES2,1536,2023,LaLiga2,8,2,,,564',240360,,,,1
2,ES1,367,2022,LaLiga,1,1,,,,240360,,,,
3,CDR,367,2022,Copa del Rey,1,,,,90',240360,,,,
4,ES1,367,2021,LaLiga,21,4,,,1.709',240360,,,,
5,CDR,367,2021,Copa del Rey,2,,,,45',240360,,,,
6,ES1P,367,2020,Promoción LaLiga,4,2,,,257',240360,,,,
7,ES2,367,2020,LaLiga SmartBank,25,8,,,1.957',240360,,1,1,
8,CDR,367,2020,Copa del Rey,3,,,,239',240360,,,,
9,ES2,367,2019,LaLiga SmartBank,32,7,,,2.487',240360,,3,,
10,CDR,367,2019,Copa del Rey,2,1,,,210',240360,,,,
11,ES2,3302,2018,LaLiga 1|2|3,33,7,,,2.907',240360,1,1,,
12,CDR,3302,2018,Copa del Rey,1,,,,41',240360,,,,
13,ES2,1532,2017,LaLiga 1|2|3,29,6,,,2.545',240360,,,1,
14,ES2,3368,2016,LaLiga 1|2|3,9,2,,,316',240360,,,,
15,CDR,3368,2016,Copa del Rey,1,,,,64',240360,,,,
16,ES2,3302,2015,LaLiga2,17,5,,,1.527',240360,1,1,,
17,AR1N,2402,2015,Primera División,24,5,,,2.142',240360,,1,,1
18,ARCA,2402,2015,Copa Argentina,1,,,,90',240360,,,,
19,ARGC,1444,2013,Final,15,2,,,1.350',240360,,1,,1
20,ARG1,1444,2013,Inicial,11,2,,,832',240360,,,,
21,ARGC,1444,2012,Final,,,,,,240360,,,,
22,ARG1,1444,2012,Inicial,,,,,,240360,,,,
23,CS,1444,2012,Copa Sudamericana,,,,,,240360,,,,
24,ARCA,1444,2012,Copa Argentina,,,,,,240360,,,,
0,ES1,418,2023,LaLiga,20,1,,,1.028',341264,,,,4
1,CL,418,2023,Champions League,4,,,,188',341264,,,,1
2,CDR,418,2023,Copa del Rey,2,,,,105',341264,,,,
3,SUC,418,2023,Supercopa,,,,,,341264,,,,
4,ES1,367,2022,LaLiga,38,1,,,3.399',341264,,2,,3
5,CDR,367,2022,Copa del Rey,2,,,,85',341264,,,,
6,ES1,367,2021,LaLiga,34,4,,,3.026',341264,,1,,
7,CDR,367,2021,Copa del Rey,5,,,,393',341264,,,,1
8,ES1P,367,2020,Promoción LaLiga,4,,,,360',341264,,,,1
9,ES2,367,2020,LaLiga SmartBank,37,3,,,3.288',341264,,1,,3
10,CDR,367,2020,Copa del Rey,2,,,,103',341264,,1,,
11,ES3A,6767,2019,2ª B - Grupo I,27,3,,,2.190',341264,,1,,1
12,ES2P,6767,2018,Ascenso a 2ª,2,,,,180',341264,,,,
13,ES3A,6767,2018,2ª B - Grupo I,30,2,,,2.408',341264,,,,2
14,19YL,41596,2018,UEFA Youth League,6,,,,531',341264,,2,,1
15,CDR,418,2018,Copa del Rey,1,,,,44',341264,,,,1
16,19YL,41596,2017,UEFA Youth League,4,,,,315',341264,,,,
17,19YL,41596,2016,UEFA Youth League,5,2,,,317',341264,,1,,
0,ES1,367,2023,LaLiga,14,3,,,650',596122,,,1,1
1,CDR,367,2023,Copa del Rey,4,,,,375',596122,,,,1
2,ES1,367,2022,LaLiga,16,1,,,353',596122,,,,2
3,CDR,367,2022,Copa del Rey,3,,,,215',596122,,,,
4,ES2,142,2022,LaLiga SmartBank,2,,,,180',596122,,,,
5,ES2,142,2021,LaLiga SmartBank,36,7,,,3.090',596122,,,,
6,CDR,142,2021,Copa del Rey,1,,,,90',596122,,,,
7,ES2,142,2020,LaLiga SmartBank,36,8,,,2.728',596122,,1,,1
8,CDR,142,2020,Copa del Rey,,,,,,596122,,,,
9,ES3C,38456,2019,2ª B - Grupo III,25,5,,,2.234',596122,,1,,3
10,CDR,38456,2019,Copa del Rey,1,,,,120',596122,,1,,
11,ES3C,38456,2018,2ª B - Grupo III,26,3,,,1.918',596122,,1,,
0,ES1,367,2023,LaLiga,27,4,,,2.342',85295,,,,
1,CDR,367,2023,Copa del Rey,,,,,,85295,,,,
2,ES1,367,2022,LaLiga,37,6,,,3.238',85295,,,,
3,CDR,367,2022,Copa del Rey,,,,,,85295,,,,
4,ES1,367,2021,LaLiga,35,10,,,3.148',85295,1,1,,2
5,CDR,367,2021,Copa del Rey,5,2,,,386',85295,,,,1
6,ES1P,3302,2020,Promoción LaLiga,2,1,,,134',85295,,,,
7,ES2,3302,2020,LaLiga SmartBank,32,13,,,2.668',85295,,,,1
8,CDR,3302,2020,Copa del Rey,1,,,,90',85295,,,,
9,ES1P,3302,2019,Promoción LaLiga,2,,,,180',85295,,,,
10,ES2,3302,2019,LaLiga SmartBank,30,8,,,2.264',85295,1,1,,4
11,CDR,3302,2019,Copa del Rey,,,,,,85295,,,,
12,FR2,347,2018,Ligue 2,28,3,,,2.106',85295,,,,1
13,FRC,347,2018,Coupe de France,3,,,,300',85295,,1,,
14,FRL,347,2018,Coupe de la Ligue,2,,,,210',85295,,,,
15,FR1,347,2017,Ligue 1,25,6,,,1.951',85295,,,,1
16,FRC,347,2017,Coupe de France,3,1,,,327',85295,,,,
17,FR1,347,2016,Ligue 1,27,4,,,2.331',85295,,,,5
18,FRL,347,2016,Coupe de la Ligue,3,1,,,313',85295,,,,
19,FR2,347,2015,Ligue 2,24,3,,,1.905',85295,,1,,
20,FRC,347,2015,Coupe de France,1,1,,,90',85295,,,,
21,FRL,347,2015,Coupe de la Ligue,2,,,,210',85295,,,,
22,PO1,8024,2014,Liga NOS,32,8,,,2.836',85295,,,,1
23,POCP,8024,2014,Allianz Cup,3,,,,270',85295,,,,
24,POPO,8024,2014,Taça de Portugal,1,,,,90',85295,,,,
25,PO1,8024,2013,Liga Sagres,26,7,,,2.296',85295,,,,1
26,POPO,8024,2013,Taça de Portugal,3,1,,,270',85295,,,,
27,POCP,8024,2013,Allianz Cup,2,,,,210',85295,,,,
28,ES2,2464,2012,LaLiga2,31,6,,,2.556',85295,,,,3
29,ES2,2464,2011,LaLiga2,20,1,,,1.712',85295,,,,1
30,ES2,2464,2010,LaLiga2,2,,,,152',85295,,,,
0,ES2,2497,2023,LaLiga2,4,1,,,206',608531,,,,
1,ES1,367,2022,LaLiga,3,1,,,102',608531,,,,
2,CDR,367,2022,Copa del Rey,3,,,,300',608531,,,,
3,ES1,367,2021,LaLiga,9,3,,,393',608531,,1,,
4,CDR,367,2021,Copa del Rey,3,,,,274',608531,,,,
5,ES1P,367,2020,Promoción LaLiga,3,,,,248',608531,,,,
6,ES2,367,2020,LaLiga SmartBank,13,3,,,986',608531,,,,
7,CDR,367,2020,Copa del Rey,3,,,,216',608531,,,,
8,ES3A,11245,2019,2ª B - Grupo I,21,5,,,1.544',608531,,,,
9,CDR,11245,2019,Copa del Rey,1,,,,90',608531,,,1,
10,ES2P,16492,2018,Ascenso a 2ª,,1,,,,608531,,,,
11,ES3D,16492,2018,2ª B - Grupo IV,7,1,,,526',608531,,,,
12,E3PL,15080,2017,Seg. B Play-off,1,,,,60',608531,,,,
0,ES1,367,2022,LaLiga,2,,,,11',37337,1,,,
1,CDR,367,2022,Copa del Rey,2,,,,202',37337,,,,
2,ES1,367,2021,LaLiga,14,2,,,707',37337,,,,
3,CDR,367,2021,Copa del Rey,7,1,,,647',37337,,1,,
4,ES1P,367,2020,Promoción LaLiga,3,,,,28',37337,,,,
5,ES2,367,2020,LaLiga SmartBank,27,4,,,987',37337,,2,1,
6,CDR,367,2020,Copa del Rey,4,1,,,277',37337,,,,
7,ES2,367,2019,LaLiga SmartBank,34,13,,,2.598',37337,,7,,2
8,CDR,367,2019,Copa del Rey,3,1,,,110',37337,,,,
9,ES1,367,2018,LaLiga,14,5,,,1.026',37337,,2,,
10,CSL,36628,2018,Super League,17,2,,,1.479',37337,,2,,2
11,CHFA,36628,2018,Chinese FA Cup,1,,,,90',37337,,,,
12,CSL,36628,2017,Super League,12,3,,,1.028',37337,,,1,4
13,ES1,1049,2016,LaLiga,21,3,,,1.498',37337,,3,,
14,CDR,1049,2016,Copa del Rey,3,,,,270',37337,,,,1
15,GB1,1010,2015,Premier League,15,2,,,745',37337,,,,
16,FAC,1010,2015,FA Cup,2,1,,,148',37337,,,,
17,IT1,430,2015,Serie A,9,3,,,455',37337,,1,,
18,EL,430,2015,Europa League,4,,,,253',37337,,,,
19,ES1,13,2014,LaLiga,20,9,,,1.077',37337,,1,,
20,CL,13,2014,Champions League,8,3,,,606',37337,,1,,
21,CDR,13,2014,Copa del Rey,6,,,,533',37337,,,1,1
22,SUC,13,2014,Supercopa,1,1,,,90',37337,,,,
23,CL,13,2013,Champions League,5,1,,,439',37337,,,,
24,ES1,13,2013,LaLiga,17,6,,,1.361',37337,,,,
25,CDR,13,2013,Copa del Rey,1,,,,90',37337,,,,
26,SUC,13,2013,Supercopa,2,1,,,180',37337,,,,
27,ES1,13,2012,LaLiga,29,8,,,2.000',37337,,1,2,2
28,CDR,13,2012,Copa del Rey,8,2,,,727',37337,,,,
29,EL,13,2012,Europa League,5,1,,,373',37337,,,,
30,USC,13,2012,UEFA Super Cup,1,,,,90',37337,,,,
31,ES1,13,2011,LaLiga,28,12,,,1.960',37337,,,,
32,EL,13,2011,Europa League,12,3,,,1.035',37337,,,,
33,ELQ,13,2011,Europa League Qualifying,2,,,,136',37337,,,,
34,ES1,13,2010,LaLiga,27,9,,,1.653',37337,,2,,2
35,CDR,13,2010,Copa del Rey,4,,,,265',37337,,,,
36,EL,13,2010,Europa League,4,1,,,207',37337,,,,
37,USC,13,2010,UEFA Super Cup,,,,,,37337,,,,
38,ES1,237,2009,LaLiga,34,7,,,2.397',37337,,5,,2
39,CDR,237,2009,Copa del Rey,4,,,,267',37337,,1,,
40,ES1,237,2008,LaLiga,26,8,,,1.629',37337,,,,1
41,CDR,237,2008,Copa del Rey,6,3,,,362',37337,,,,
42,ES2,940,2007,Liga BBVA,26,4,,,1.311',37337,,2,,
43,ES2,366,2006,Liga BBVA,6,2,,,279',37337,,1,,
44,CDR,366,2006,Copa del Rey,7,2,,,538',37337,,1,,
45,ES1,13,2006,LaLiga,,,,,,37337,,,,
46,ES3A,3679,2005,2ª B - Grupo I,3,1,,,212',37337,,,,
47,ES1,13,2005,LaLiga,4,,,,186',37337,,,,
48,CDR,13,2005,Copa del Rey,1,,,,30',37337,,,,
49,ES3A,3679,2004,2ª B - Grupo I,2,1,,,180',37337,,,,
0,ES1,1050,2023,LaLiga,21,6,,,1.241',380598,,2,,
1,EL,1050,2023,Europa League,7,2,,,320',380598,,1,,
2,CDR,1050,2023,Copa del Rey,3,1,,,271',380598,,,,
3,ES1,367,2022,LaLiga,35,6,,,2.468',380598,,3,,2
4,CDR,367,2022,Copa del Rey,3,1,,,133',380598,,,,
5,ES1,367,2021,LaLiga,35,10,,,2.695',380598,,1,1,2
6,CDR,367,2021,Copa del Rey,6,3,,,409',380598,,,,
7,ES1P,367,2020,Promoción LaLiga,4,,,,360',380598,,,,
8,ES2,367,2020,LaLiga SmartBank,35,7,,,2.250',380598,,3,,
9,CDR,367,2020,Copa del Rey,4,1,,,390',380598,,,,
10,ES2,367,2019,LaLiga SmartBank,21,4,,,1.249',380598,,1,,1
11,ES1,367,2018,LaLiga,25,6,,,2.032',380598,,1,,1
12,ES2,367,2017,LaLiga 1|2|3,33,5,,,2.319',380598,1,2,,3
13,CDR,367,2017,Copa del Rey,,,,,,380598,,,,
14,ES2,367,2016,LaLiga 1|2|3,17,2,,,836',380598,,2,1,1
15,CDR,367,2016,Copa del Rey,1,1,,,71',380598,,,,
16,ES3A,13227,2015,2ª B - Grupo I,37,7,,,3.216',380598,,8,,
0,ES1,367,2023,LaLiga,27,2,,,2.264',517753,,1,1,
1,CDR,367,2023,Copa del Rey,3,1,,,204',517753,,1,,
2,ES1,367,2022,LaLiga,34,11,,,2.566',517753,,,,
3,CDR,367,2022,Copa del Rey,2,,,,210',517753,,,,
4,ES1,367,2021,LaLiga,35,8,,,2.577',517753,,,,
5,CDR,367,2021,Copa del Rey,7,4,,,460',517753,,,,
6,ES1P,367,2020,Promoción LaLiga,4,,,,322',517753,,,,1
7,ES2,367,2020,LaLiga SmartBank,35,13,,,2.658',517753,,,,
8,CDR,367,2020,Copa del Rey,1,,,,15',517753,,1,,
9,ES2,367,2019,LaLiga SmartBank,29,7,,,1.332',517753,,,,
10,CDR,367,2019,Copa del Rey,4,1,,,420',517753,,1,,
11,ES2,13702,2018,LaLiga 1|2|3,35,6,,,2.865',517753,,1,2,3
12,CDR,13702,2018,Copa del Rey,2,,,,141',517753,,,,
13,ES2P,13702,2017,Ascenso a 2ª,4,,,,360',517753,,,,
14,ES3A,13702,2017,2ª B - Grupo I,33,9,,,2.782',517753,,,,
15,CEF1,13702,2017,Copa Federation,1,,,,21',517753,,,,
16,CDR,13702,2017,Copa del Rey,1,,,,90',517753,,,,
0,ES1,367,2023,LaLiga,26,6,,,1.625',192009,,1,,2
1,CDR,367,2023,Copa del Rey,4,,,,213',192009,,,,1
2,ES1,367,2022,LaLiga,34,2,,,1.241',192009,,1,,2
3,CDR,367,2022,Copa del Rey,2,,,,80',192009,,,,
4,ES1,367,2021,LaLiga,27,5,,,1.156',192009,,,,
5,CDR,367,2021,Copa del Rey,3,,,,141',192009,,,,1
